Accession	GenBank_RefSeq	Organism_Name	Species	Genotype	Isolate	GenBank_Title	Length	Nuc_Completeness	Geo_Location	Country	Host	Tissue_Specimen_Source	Submitters	Publications	Collection_Date	Release_Date	Molecule_type
KY549186	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1198397NP	Human papillomavirus type 16 isolate 1198397NP, complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549187	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1201130NP	Human papillomavirus type 16 isolate 1201130NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549188	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1208835NP	Human papillomavirus type 16 isolate 1208835NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549189	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1239889NP	Human papillomavirus type 16 isolate 1239889NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549190	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1245773NP	Human papillomavirus type 16 isolate 1245773NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549191	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1279035NP	Human papillomavirus type 16 isolate 1279035NP, complete genome	7907	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549192	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1307463NP	Human papillomavirus type 16 isolate 1307463NP, complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549193	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1310831NP	Human papillomavirus type 16 isolate 1310831NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549194	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1313601NP	Human papillomavirus type 16 isolate 1313601NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549195	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1313892NP	Human papillomavirus type 16 isolate 1313892NP, complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549196	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1321672NP	Human papillomavirus type 16 isolate 1321672NP, complete genome	7907	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549197	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1322013NP	Human papillomavirus type 16 isolate 1322013NP, complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549198	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1335456NP	Human papillomavirus type 16 isolate 1335456NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549199	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1353304NP	Human papillomavirus type 16 isolate 1353304NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549200	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1384325R1PR3FAIL	Human papillomavirus type 16 isolate 1384325R1PR3FAIL, complete genome	7973	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549201	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1398125R1PR2FAIL	Human papillomavirus type 16 isolate 1398125R1PR2FAIL, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549202	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1416319R2PR1FAIL	Human papillomavirus type 16 isolate 1416319R2PR1FAIL, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549203	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1422568NP	Human papillomavirus type 16 isolate 1422568NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549204	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1428806NP	Human papillomavirus type 16 isolate 1428806NP, complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549205	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1442619NP	Human papillomavirus type 16 isolate 1442619NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549206	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1447273R2PR1FAIL	Human papillomavirus type 16 isolate 1447273R2PR1FAIL, complete genome	7908	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549207	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1494573NP	Human papillomavirus type 16 isolate 1494573NP, complete genome	7907	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549208	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1516155NP	Human papillomavirus type 16 isolate 1516155NP, complete genome	7908	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549209	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1532400NP	Human papillomavirus type 16 isolate 1532400NP, complete genome	7904	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549210	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1532619NP	Human papillomavirus type 16 isolate 1532619NP, complete genome	7904	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549211	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1558432NP	Human papillomavirus type 16 isolate 1558432NP, complete genome	7973	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549212	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1581449NP	Human papillomavirus type 16 isolate 1581449NP, complete genome	7904	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549213	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1591545NP	Human papillomavirus type 16 isolate 1591545NP, complete genome	7907	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549214	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1607549NP	Human papillomavirus type 16 isolate 1607549NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549215	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1609029NP	Human papillomavirus type 16 isolate 1609029NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549216	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1610207NP	Human papillomavirus type 16 isolate 1610207NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549217	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1614408NP	Human papillomavirus type 16 isolate 1614408NP, complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549218	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1614800NP	Human papillomavirus type 16 isolate 1614800NP, complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549219	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1771161R3PR4FAIL	Human papillomavirus type 16 isolate 1771161R3PR4FAIL, complete genome	7907	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2010	2017-07-11	dsDNA
KY549220	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1832526R3PR4FAIL	Human papillomavirus type 16 isolate 1832526R3PR4FAIL, complete genome	7907	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2010	2017-07-11	dsDNA
KY549221	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		1988232R2PR1FAIL	Human papillomavirus type 16 isolate 1988232R2PR1FAIL, complete genome	7911	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2010	2017-07-11	dsDNA
KY549222	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C300172R21616290(0w)	Human papillomavirus type 16 isolate C300172R21616290(0w), complete genome	7908	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549223	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C300172R31948247(50w)	Human papillomavirus type 16 isolate C300172R31948247(50w), complete genome	7908	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2010	2017-07-11	dsDNA
KY549224	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C318062R11187724(0w)	Human papillomavirus type 16 isolate C318062R11187724(0w), complete genome	7974	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549225	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C318062R21571016(48w)	Human papillomavirus type 16 isolate C318062R21571016(48w), complete genome	7974	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549226	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C318521R11312448(0w)	Human papillomavirus type 16 isolate C318521R11312448(0w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549227	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C318521R21620708(52w)	Human papillomavirus type 16 isolate C318521R21620708(52w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549228	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C340223R11176258(0w)	Human papillomavirus type 16 isolate C340223R11176258(0w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549229	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C340223R21560434(48w)	Human papillomavirus type 16 isolate C340223R21560434(48w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549230	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C340223R31892668(99w)	Human papillomavirus type 16 isolate C340223R31892668(99w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2010	2017-07-11	dsDNA
KY549231	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C341786R11102479NP	Human papillomavirus type 16 isolate C341786R11102479NP, complete genome	7902	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549232	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C383414R11313345(0w)	Human papillomavirus type 16 isolate C383414R11313345(0w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549233	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C383414R21621479(44w)	Human papillomavirus type 16 isolate C383414R21621479(44w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549234	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C394530R21527758(0w)	Human papillomavirus type 16 isolate C394530R21527758(0w), complete genome	7909	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549235	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C394530R31860341(44w)	Human papillomavirus type 16 isolate C394530R31860341(44w), complete genome	7909	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2010	2017-07-11	dsDNA
KY549236	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C394530R42211196(95w)	Human papillomavirus type 16 isolate C394530R42211196(95w), complete genome	7909	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2011	2017-07-11	dsDNA
KY549237	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C394960R11057090P(0w)	Human papillomavirus type 16 isolate C394960R11057090P(0w), complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549238	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C394960R31902098P(126w)	Human papillomavirus type 16 isolate C394960R31902098P(126w), complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2010	2017-07-11	dsDNA
KY549239	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C395529R11133216(0w)	Human papillomavirus type 16 isolate C395529R11133216(0w), complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549240	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C395529R21521078(48w)	Human papillomavirus type 16 isolate C395529R21521078(48w), complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549241	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C397197R11155259P(0w)	Human papillomavirus type 16 isolate C397197R11155259P(0w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549242	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C397197R31876201P(100w)	Human papillomavirus type 16 isolate C397197R31876201P(100w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2010	2017-07-11	dsDNA
KY549243	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C399098R11197862NP	Human papillomavirus type 16 isolate C399098R11197862NP, complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549244	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C399369R11057132(0w)	Human papillomavirus type 16 isolate C399369R11057132(0w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549245	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C399369R21417486(55w)	Human papillomavirus type 16 isolate C399369R21417486(55w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549246	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C405006R11089716(0w)	Human papillomavirus type 16 isolate C405006R11089716(0w), complete genome	7973	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549247	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C405006R31787475(88w)	Human papillomavirus type 16 isolate C405006R31787475(88w), complete genome	7973	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2010	2017-07-11	dsDNA
KY549248	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C405006R42141816(136w)	Human papillomavirus type 16 isolate C405006R42141816(136w), complete genome	7973	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2011	2017-07-11	dsDNA
KY549249	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C407219R11124384NP	Human papillomavirus type 16 isolate C407219R11124384NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549250	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C407612R11084406(0w)	Human papillomavirus type 16 isolate C407612R11084406(0w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549251	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C407612R21443102(54w)	Human papillomavirus type 16 isolate C407612R21443102(54w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549252	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C407612R31783136(72w)	Human papillomavirus type 16 isolate C407612R31783136(72w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2010	2017-07-11	dsDNA
KY549253	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C412607R11241497(0w)	Human papillomavirus type 16 isolate C412607R11241497(0w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549254	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C412607R21595957(56w)	Human papillomavirus type 16 isolate C412607R21595957(56w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549255	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C419359R11349915(0w)	Human papillomavirus type 16 isolate C419359R11349915(0w), complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549256	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C419359R21654666(47w)	Human papillomavirus type 16 isolate C419359R21654666(47w), complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549257	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C420170R21622210(0w)	Human papillomavirus type 16 isolate C420170R21622210(0w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549258	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C420170R31951041(51w)	Human papillomavirus type 16 isolate C420170R31951041(51w), complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2010	2017-07-11	dsDNA
KY549259	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C421894R21540609(0w)	Human papillomavirus type 16 isolate C421894R21540609(0w), complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2009	2017-07-11	dsDNA
KY549260	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C421894R31868992(49w)	Human papillomavirus type 16 isolate C421894R31868992(49w), complete genome	7905	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2010	2017-07-11	dsDNA
KY549261	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C422613R11081742NP	Human papillomavirus type 16 isolate C422613R11081742NP, complete genome	7906	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
KY549262	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		C425046R11388626(0w)	Human papillomavirus type 16 isolate C425046R11388626(0w), complete genome	7904	complete	Netherlands	Netherlands	Homo sapiens		van der Weele,P., Meijer,C.J.L.M., King,A.J.		2008	2017-07-11	dsDNA
